出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/04/11","115/3","1240","茂生農經","農業科技","268329","205555","249994","30.53878523996011","7.3341760202244854","689952","683656","0.9209309945352634","-"
"115/04/11","115/3","1259","安心","觀光餐旅","517804","493761","494052","4.869359872488917","4.807591103770453","1522360","1469652","3.58642726305275","-"
"115/04/11","115/3","1264","德麥","食品工業","562663","451745","554832","24.55323246521821","1.41141823110419","1735229","1648839","5.239444239249557","-"
"115/04/11","115/3","1268","漢來美食","觀光餐旅","583961","753909","487263","-22.54224316197313","19.8451349681794","1988327","1735459","14.570669776698844","-"
"115/04/11","115/3","1294","漢田生技","食品工業","76113","61511","73692","23.73884345889353","3.2852955544699562","228051","174677","30.55582589579624","-"
"115/04/11","115/3","1295","生合","食品工業","79388","54071","95889","46.82177137467404","-17.208438924172743","214544","233724","-8.206260375485616","-"
"115/04/11","115/3","1336","台翰","電子零組件業","214212","147511","233570","45.21764478581258","-8.287879436571478","558637","622572","-10.26949493391929","-"
"115/04/11","115/3","1565","精華","生技醫療業","305118","283452","376908","7.643622200584226","-19.04708841414881","899543","1110980","-19.03157572593566","-"
"115/04/11","115/3","1569","濱川","電腦及週邊設備業","373329","191198","335086","95.25779558363581","11.412891019021982","806020","818505","-1.5253419343803643","-"
"115/04/11","115/3","1570","力肯","電機機械","52171","22460","37267","132.2840605520926","39.99248665038774","119412","121072","-1.37108497423021","-"
"115/04/11","115/3","1580","新麥","電機機械","351484","312560","414021","12.453288968518045","-15.104789370587483","1094432","1089039","0.4952072423485293","-"
"115/04/11","115/3","1584","精剛","其他","148942","149886","227919","-0.6298119904460724","-34.65134543412353","513036","676003","-24.107437393029322","-"
"115/04/11","115/3","1586","和勤","電機機械","184217","145330","197556","26.75772380100461","-6.752009556783899","547977","542289","1.0488872169636485","-"
"115/04/11","115/3","1591","駿吉-KY","電機機械","50028","38316","2158","30.56686501722518","2218.257645968489","132360","13538","877.6924213325455","本期銷售數量增加所致"
"115/04/11","115/3","1593","祺驊","運動休閒","102625","85852","95390","19.5371103759959","7.584652479295523","304299","276336","10.119202709744659","-"
"115/04/11","115/3","1595","川寶","電子零組件業","66552","41533","84144","60.238846218669494","-20.907016543069023","166389","208652","-20.255257558039222","-"
"115/04/11","115/3","1599","宏佳騰","電機機械","246130","177997","197084","38.277611420417195","24.88583548131761","637637","495965","28.564918895486578","-"
"115/04/11","115/3","1742","台蠟","化學工業","7279","4051","14782","79.68402863490496","-50.75767825734001","17633","40850","-56.834761321909426","本月營收及累計營收較去年同期減少，係因蠟品及水產較去年同期減少"
"115/04/11","115/3","1777","生泰","生技醫療業","87311","101561","84039","-14.030976457498449","3.893430431109366","275573","315750","-12.7243072050673","-"
"115/04/11","115/3","1781","合世","生技醫療業","27473","32398","39496","-15.201555651583432","-30.44105732226048","96969","122087","-20.573853071989646","-"
"115/04/11","115/3","1784","訊聯","生技醫療業","127172","80708","110918","57.57050106556971","14.65406877152491","314697","290800","8.21767537826685","-"
"115/04/11","115/3","1785","光洋科","其他電子業","5956286","3939518","3045411","51.19326780585848","95.58233683401025","14558006","8242842","76.61391544324154","營收增幅，其中貴金屬年增率90%、VAS年增率19%"
"115/04/11","115/3","1788","杏昌","生技醫療業","391987","332274","369758","17.971011875741105","6.011769860286998","1145185","1050493","9.014053401593348","-"
"115/04/11","115/3","1796","金穎生技","食品工業","52751","46034","60579","14.591388973367511","-12.921969659452946","153198","166427","-7.948830418141287","-"
"115/04/11","115/3","1799","易威","生技醫療業","100120","59128","76638","69.32756054661074","30.640152404812234","236695","151543","56.189992279419045","因新藥/學名藥產品出貨較去年同期增多，故營收成&#11985;。"
"115/04/11","115/3","1813","寶利徠","生技醫療業","26742","18959","30941","41.05174323540271","-13.570989948611874","73819","83739","-11.846332055553566","-"
"115/04/11","115/3","1815","富喬","電子零組件業","681209","629431","512133","8.226159817358853","33.01408032679011","1881439","1382589","36.08085989401044","-"
"115/04/11","115/3","2035","唐榮公司","鋼鐵工業","911850","643990","994439","41.593813568533676","-8.305084575323374","2473778","2527745","-2.134985926191131","-"
"115/04/11","115/3","2061","風青","電器電纜","111717","72639","110477","53.797546772394995","1.1224055685798855","316734","296248","6.915152169803678","-"
"115/04/11","115/3","2063","世鎧精密","鋼鐵工業","87062","67330","108726","29.306401306995397","-19.92531685153505","220195","257435","-14.465787480334841","-"
"115/04/11","115/3","2064","晉椿","鋼鐵工業","172401","120884","139424","42.616888918301846","23.652312370897405","447137","382147","17.00654460194637","-"
"115/04/11","115/3","2065","世豐","鋼鐵工業","184858","179048","184978","3.244939904383182","-0.06487257944187957","544280","572462","-4.922946850620653","-"
"115/04/11","115/3","2066","世德","電機機械","254162","237844","248354","6.860799515648913","2.338597324786394","730578","707519","3.2591350903650644","-"
"115/04/11","115/3","2067","嘉鋼","電機機械","87921","54255","102404","62.05142383190489","-14.143002226475529","230032","238435","-3.52423092247363","-"
"115/04/11","115/3","2070","精湛","電機機械","75686","36283","61612","108.59906843425296","22.842952671557487","158078","145009","9.012544048990062","-"
"115/04/11","115/3","2073","雄順","鋼鐵工業","47670","26051","56049","82.98721738129055","-14.949419258149119","116048","149732","-22.49619319851468","-"
"115/04/11","115/3","2221","大甲","其他","131210","107078","136142","22.5368423018734","-3.622688075685681","372219","324316","14.77047077541657","-"
"115/04/11","115/3","2230","泰茂","電機機械","222286","253212","77600","-12.213481193624315","186.45103092783506","731529","449559","62.72146703769695","本月較同期增加係因酒水事業收入增加"
"115/04/11","115/3","2235","謚源","電機機械","50651","41365","65835","22.448930255046537","-23.06371990582517","143786","145804","-1.384049820306713","-"
"115/04/11","115/3","2596","綠意","建材營造","87740","38782","140350","126.23897684492806","-37.4848592803705","130961","354607","-63.06869294740375","本公司「綠意領航1號」建案完工、陸續交屋中，本年累計營業收入淨額較去年同期減少，主要係受建案工期分布影響。"
"115/04/11","115/3","2640","大車隊","數位雲端","269605","258474","264176","4.306429273350511","2.055069347707589","814512","772687","5.412929167955459","-"
"115/04/11","115/3","2641","正德","航運業","205976","183429","184856","12.2919494736383","11.4251092742459","606529","505562","19.971239927051478","-"
"115/04/11","115/3","2643","捷迅","航運業","442443","339142","752538","30.45951253457254","-41.20655701107452","1456158","1935185","-24.753550694119685","-"
"115/04/11","115/3","2718","全心投控","建材營造","32010","67679","25347","-52.703201879460394","26.287134572138715","148375","26125","467.9425837320574","配合銷售個案交屋認列收入"
"115/04/11","115/3","2719","燦星旅","觀光餐旅","149932","209738","163060","-28.514623005845387","-8.051024162884827","522519","609852","-14.320359693827355","-"
"115/04/11","115/3","2724","藝舍-KY","其他","10949","5043","18252","117.11282966488201","-40.01205347359193","32041","40234","-20.363374260575632","-"
"115/04/11","115/3","2726","雅茗-KY","觀光餐旅","55688","36488","52026","52.6200394650296","7.038788298158613","133853","146293","-8.503482736699636","-"
"115/04/11","115/3","2729","瓦城","觀光餐旅","453095","723845","447242","-37.404416691418746","1.3086874667406012","1653229","1596926","3.525711272782834","-"
"115/04/11","115/3","2732","六角","觀光餐旅","458632","458294","334229","0.0737517837894452","37.22088747535373","1339664","933426","43.52117896865954","-"
"115/04/11","115/3","2734","易飛網","觀光餐旅","167864","245593","130615","-31.64951769797999","28.51816406997665","556664","403169","38.072123600772876","-"
"115/04/11","115/3","2736","富野","觀光餐旅","50419","77858","45104","-35.242364304246195","11.783877261440226","169353","156817","7.994031259366013","-"
"115/04/11","115/3","2740","華軒","觀光餐旅","4856","7327","11169","-33.72458031936672","-56.522517682872234","18509","47674","-61.17590300792885","差異原因為門店數及商品銷售金額均較去年同期減少"
"115/04/11","115/3","2743","山富","觀光餐旅","503285","793049","670010","-36.5379692805867","-24.88395695586633","1832178","1755132","4.389755300456034","-"
"115/04/11","115/3","2745","五福","觀光餐旅","926812","928806","783530","-0.214684228999382","18.286728012966957","2541498","2189144","16.095514959271753","-"
"115/04/11","115/3","2751","王座","觀光餐旅","149718","191823","116533","-21.949922584882938","28.47691211931384","505269","364096","38.773565213570045","-"
"115/04/11","115/3","2752","豆府","觀光餐旅","332818","390505","310195","-14.77241008437792","7.293154306162252","1096127","1001449","9.45410100763993","-"
"115/04/11","115/3","2754","亞洲藏壽司","觀光餐旅","459314","537593","429079","-14.561015489412995","7.046487942779768","1482033","1333798","11.11375185747767","-"
"115/04/11","115/3","2755","揚秦","觀光餐旅","280921","249502","238315","12.592684627778535","17.878018588842497","826169","683088","20.946203124634014","-"
"115/04/11","115/3","2756","聯發國際","觀光餐旅","114278","90686","76598","26.015040910394106","49.19188490561111","304660","200052","52.29040449483134","因新品牌業務拓展成效良好，使加盟營收成長。"
"115/04/11","115/3","2916","滿心","居家生活","126235","200645","134659","-37.08539958633407","-6.255801691680467","538098","534851","0.6070849638497451","-"
"115/04/11","115/3","2924","宏太-KY","居家生活","4097","4264","2884","-3.9165103189493435","42.059639389736475","18032","10646","69.37817020477175","因本期越南子公司依完比法認列工程收入金額較高所致"
"115/04/11","115/3","2926","誠品生活","文化創意業","573683","558210","550007","2.771895881478297","4.304672485986542","1722858","1648398","4.517112978783037","-"
"115/04/11","115/3","2937","集雅社","居家生活","361212","392183","350190","-7.89707865970733","3.1474342499785832","1227773","1171965","4.761916951444796","-"
"115/04/11","115/3","2941","米斯特","居家生活","52473","109729","57927","-52.179460306755736","-9.415298565435807","245950","231050","6.448820601601385","-"
"115/04/11","115/3","2947","振宇五金","居家生活","196573","177273","187821","10.887162737698352","4.659755831350062","585914","552182","6.108855413613627","-"
"115/04/11","115/3","2948","寶陞","居家生活","185215","166172","192075","11.459812724165323","-3.5715215410646883","531050","523391","1.4633419374807743","-"
"115/04/11","115/3","2949","欣新網","數位雲端","583898","384046","439725","52.038557881087165","32.78708283586332","1400496","1198726","16.83203667894081","-"
"115/04/11","115/3","3064","泰偉","文化創意業","6557","6569","8243","-0.18267620642411325","-20.45371830644183","19573","22049","-11.229534219238968","-"
"115/04/11","115/3","3066","李洲","光電業","22234","15966","24097","39.258424151321556","-7.731252853052247","66416","54729","21.354309415483563","-"
"115/04/11","115/3","3067","全域","其他電子業","17689","1915","3442","823.7075718015666","413.9163277164439","26116","14382","81.58809623140036","因2月份適逢農曆年節假期，下游經銷商訂單暢旺延後至3月大量出貨，故本期及去年同期營業收入大幅增加。"
"115/04/11","115/3","3071","協禧","電腦及週邊設備業","246752","215007","190728","14.764635570004698","29.373767878864143","706438","540357","30.735421212272627","-"
"115/04/11","115/3","3073","天方能源","綠能環保","13922","4279","4480","225.35639168029914","210.75892857142858","63255","11801","436.0138971273621","本月及本年增加主係承攬工程按完工進度認列營業收入。"
"115/04/11","115/3","3078","僑威","電子零組件業","488745","420069","1097505","16.348742706555353","-55.4676288490713","1696610","2838344","-40.22535675732047","本月營收減少主係因去年新顯卡上市墊高基期，且近期記憶體缺貨致訂單遞延。"
"115/04/11","115/3","3081","聯亞","通信網路業","343319","290300","181318","18.26352049603858","89.34634178625399","904389","454502","98.98460292803992","數據中心產品出貨量較同期增加"
"115/04/11","115/3","3083","網龍","文化創意業","30466","37327","18417","-18.380796742304497","65.42325025791388","98414","77797","26.501021890304255","權利金收入增加"
"115/04/11","115/3","3085","新零售","數位雲端","4993","3303","5406","51.16560702391765","-7.639659637439881","11821","12635","-6.442421844083894","-"
"115/04/11","115/3","3086","華義","文化創意業","10367","10713","11783","-3.2297208998413143","-12.017313078163456","32552","43687","-25.488131480760867","-"
"115/04/11","115/3","3088","艾訊","電腦及週邊設備業","832444","677454","637781","22.878306128534188","30.521918965914633","2120523","1635963","29.61925178014417","-"
"115/04/11","115/3","3093","港建*","其他電子業","49654","87706","343855","-43.38585729596607","-85.55961088249407","267567","572536","-53.26634482373161","主係因機器設備銷售減少所致。"
"115/04/11","115/3","3095","及成","通信網路業","64505","46930","43634","37.449392712550605","47.831965898152816","163243","135652","20.33954530710937","-"
"115/04/11","115/3","3105","穩懋","半導體業","1648656","1473703","1228088","11.871659350628994","34.245754375907914","4590060","3575803","28.364454082062128","-"
"115/04/11","115/3","3114","好德","電子零組件業","238326","231813","218430","2.8095922144142045","9.108638923224833","734092","637270","15.193246190782556","-"
"115/04/11","115/3","3115","富榮綱","電子零組件業","863","0","0","","","1441","935","54.11764705882353","去年同期受限於發票開立額度致無營收。"
"115/04/11","115/3","3118","進階","生技醫療業","70322","31346","69832","124.34122376060742","0.7016840417000801","158856","176871","-10.185389351561307","-"
"115/04/11","115/3","3122","笙泉","半導體業","32016","19729","30800","62.27887880784632","3.948051948051948","81453","86083","-5.378530023349558","-"
"115/04/11","115/3","3128","昇銳","光電業","87302","86655","89463","0.7466389706306619","-2.41552373606966","268144","295310","-9.19914665944262","-"
"115/04/11","115/3","3131","弘塑","其他電子業","488837","580768","487227","-15.829212353297702","0.3304414574725949","1596363","1240814","28.654496161390828","-"
"115/04/11","115/3","3141","晶宏","半導體業","130357","105178","114562","23.93941698834357","13.787294216232258","364294","335314","8.642645401027098","-"
"115/04/11","115/3","3147","大綜","資訊服務業","832188","740569","1384986","12.371433316814503","-39.91361645532879","2984358","3150176","-5.263769389392847","-"
"115/04/11","115/3","3152","璟德","通信網路業","121070","110189","122239","9.874851391699716","-0.9563232683513445","352425","386222","-8.75066671499811","-"
"115/04/11","115/3","3158","嘉實","資訊服務業","96360","80546","79275","19.633501353263973","21.551561021759696","261631","231745","12.896071112645364","-"
"115/04/11","115/3","3162","精確","電機機械","774396","444314","638159","74.29025418960465","21.348441375895348","1968695","1839945","6.997491772851906","-"
"115/04/11","115/3","3163","波若威","通信網路業","247473","173919","200110","42.29210149552378","23.668482334715907","656095","523911","25.230239487241153","-"
"115/04/11","115/3","3169","亞信","半導體業","78069","81648","91470","-4.383450911228689","-14.650705149229255","241956","255392","-5.260932214008269","-"
"115/04/11","115/3","3171","炎洲流通","居家生活","235762","163216","119594","44.44784825017155","97.13530779136077","613240","345260","77.6168684469675","合併營收增加主係因收購新增合併個體子公司營收所致"
"115/04/11","115/3","3176","基亞","生技醫療業","100471","67713","313021","48.3777118130935","-67.90279246440335","261501","499376","-47.63444779084297","."
"115/04/11","115/3","3178","公準","半導體業","142792","78274","104480","82.42583744282904","36.669218989280246","296673","322449","-7.993822278872008","-"
"115/04/11","115/3","3188","鑫龍騰","建材營造","645100","360741","42225","78.82636018639411","1427.7679100059206","1603785","162256","888.4287792130954","本公司「鑫巨蛋2」建案完工、陸續交屋中"
"115/04/11","115/3","3191","雲嘉南","電子零組件業","17967","6278","16986","186.1898693851545","5.775344401271635","42027","41306","1.745509127003341","-"
"115/04/11","115/3","3205","佰研","生技醫療業","61138","39054","35147","56.5473447022072","73.94941246763592","147115","100939","45.74644091976342","本月營收成長主係客戶需求增加所致。"
"115/04/11","115/3","3206","志豐","電子零組件業","247824","156346","288362","58.50997147352667","-14.058024288914629","730868","830290","-11.97437040070337","-"
"115/04/11","115/3","3207","耀勝","電子零組件業","172463","87543","143558","97.00375815313618","20.134719068251158","440561","388841","13.301066502760769","-"
"115/04/11","115/3","3211","順達","電腦及週邊設備業","1468139","870906","832598","68.5760575768223","76.33227559998943","3344523","2362947","41.540330781858415","係因115年3月鋰電池組出貨增加所致 。"
"115/04/11","115/3","3213","茂訊","電腦及週邊設備業","277382","192489","176416","44.10277989911112","57.231770360964994","727753","762694","-4.581260636638023","系統事業部 157,810 仟元/通路事業部 119,572 仟元"
"115/04/11","115/3","3217","優群","電子零組件業","353819","262993","337260","34.53551995680493","4.9098618276700465","948090","923726","2.6375786759277102","-"
"115/04/11","115/3","3218","大學光","生技醫療業","368553","353823","363535","4.163098498401744","1.3803347683166682","1089806","1123220","-2.97484019159203","-"
"115/04/11","115/3","3219","倚強科","其他電子業","141409","128481","134878","10.062188183466816","4.842153649965153","431614","281535","53.30740405278207","累計營收較去年成長，主係因應客戶需求出貨。"
"115/04/11","115/3","3221","台嘉碩","通信網路業","187056","168919","195861","10.737098846192554","-4.495535098871138","546579","549588","-0.5475010371405489","-"
"115/04/11","115/3","3224","三顧","電子通路業","160418","88675","136211","80.90555398928672","17.77169244774651","410352","386904","6.0604180882079275","-"
"115/04/11","115/3","3226","龍鋒","電機機械","114630","100880","160549","13.63005551149881","-28.601237005524794","339879","526569","-35.45404305988389","-"
"115/04/11","115/3","3227","原相","半導體業","752006","648757","795139","15.914895715961446","-5.424586141542548","2209409","2348762","-5.933040469830489","-"
"115/04/11","115/3","3228","金麗科","半導體業","26376","25026","23772","5.394389834572045","10.954063604240282","75858","75213","0.8575645167723664","-"
"115/04/11","115/3","3230","錦明","光電業","39928","31090","36802","28.427146992602122","8.494103581327101","100608","118261","-14.92715265387575","-"
"115/04/11","115/3","3232","昱捷","電子通路業","80179","57983","100158","38.28018557163306","-19.947482976896502","248278","257950","-3.7495638689668542","-"
"115/04/11","115/3","3234","光環","通信網路業","64206","50766","70679","26.474412008036875","-9.158307276560222","182685","206119","-11.369160533478233","-"
"115/04/11","115/3","3236","千如","電子零組件業","184336","131003","162949","40.71128142103616","13.124965479996808","537543","449986","19.457716462289937","-"
"115/04/11","115/3","3252","海灣","觀光餐旅","45227","49251","42277","-8.17039247934052","6.97778934172245","141057","132448","6.499909398405412","-"
"115/04/11","115/3","3259","鑫創","半導體業","16624","10582","19348","57.0969570969571","-14.078974571015092","45725","51946","-11.975898047972896","-"
"115/04/11","115/3","3260","威剛","半導體業","10536851","7163670","3743335","47.087330935121244","181.48298242075583","26112058","9900105","163.75536421078363","記憶體售價上漲"
"115/04/11","115/3","3264","欣銓","半導體業","1421480","1261313","1119130","12.698434092092922","27.016521762440465","3983402","3212727","23.988188227633408","-"
"115/04/11","115/3","3265","台星科","半導體業","468141","413766","373657","13.141485767317759","25.286291973654983","1307800","1083861","20.66122869999013","-"
"115/04/11","115/3","3268","海德威","半導體業","102898","43625","73144","135.86934097421204","40.678661270917644","214192","189653","12.938893663691056","-"
"115/04/11","115/3","3272","東碩","電腦及週邊設備業","254746","153245","276048","66.23446115697087","-7.716773894395177","651621","754560","-13.642255089058525","-"
"115/04/11","115/3","3276","宇環","電子零組件業","67662","23693","49936","185.57801882412528","35.49743671900032","138645","137094","1.131340540067399","-"
"115/04/11","115/3","3284","太普高","其他","97831","67127","95748","45.740164166430795","2.1755023603626187","225089","234556","-4.036136359760569","-"
"115/04/11","115/3","3285","微端","其他電子業","66834","74534","52393","-10.330855716854053","27.562842364437998","221882","138659","60.01990494666772","因國外戰爭因素攜帶型血液加溫器產品訂單需求增加及智能化資料開發服務產品訂單需求增加，致使整體營收較去年同期增加。"
"115/04/11","115/3","3287","廣寰科","電腦及週邊設備業","71688","46159","69143","55.3066574232544","3.6807775190547125","216670","194434","11.436271434008455","-"
"115/04/11","115/3","3288","點晶","電子零組件業","9032","4691","7536","92.53890428480068","19.851380042462846","18029","17322","4.081514836623946","-"
"115/04/11","115/3","3289","宜特","其他電子業","349903","333493","393808","4.920643011997253","-11.148833949538862","1083458","1131486","-4.244683540052638","-"
"115/04/11","115/3","3290","東浦","電子零組件業","288289","268225","171526","7.480287072420542","68.07306180987139","902201","491147","83.69266227829958","主要係併入Bi-Link公司之營業收入"
"115/04/11","115/3","3293","鈊象","文化創意業","2193286","2083578","1861721","5.265365635459772","17.809596604432137","6264670","5359242","16.89470264638171","-"
"115/04/11","115/3","3294","英濟","電子零組件業","237908","169939","237156","39.99611625347919","0.31709086002462517","680593","678957","0.24095782207120628","-"
"115/04/11","115/3","3297","杭特","光電業","27393","11847","15819","131.22309445429224","73.16518111132183","50212","45269","10.91917206035035","2月因春節假期工作天數少，出貨順延至本月"
"115/04/11","115/3","3303","岱稜","其他電子業","268866","216287","261405","24.309829069708304","2.8541917713892238","774438","745292","3.910681987730983","-"
"115/04/11","115/3","3306","鼎天","通信網路業","99050","62882","121691","57.51725454024999","-18.605320031884034","246640","220762","11.722126090540945","-"
"115/04/11","115/3","3310","佳穎","電子零組件業","140452","128084","361399","9.656163142937448","-61.13658311174076","412601","1404207","-70.61679652643805","去年同期認列「一見」建案收入"
"115/04/11","115/3","3313","斐成","其他","251","115","183","118.26086956521739","37.15846994535519","4957","537","823.0912476722533","本年累計營收較去年同期增加，主係本年合併子公司之營收增加所致。"
"115/04/11","115/3","3317","尼克森","半導體業","249784","185832","221928","34.413879202720736","12.551818607836775","708192","629614","12.480345100331315","-"
"115/04/11","115/3","3322","建舜電","電子零組件業","270605","177389","231054","52.54891791486507","17.117643494594336","784415","750212","4.559111291208351","-"
"115/04/11","115/3","3323","加百裕","電腦及週邊設備業","335320","305684","388276","9.694979128773504","-13.638751815718715","1024145","1109638","-7.704584738446232","-"
"115/04/11","115/3","3324","雙鴻","其他電子業","3329237","2178371","1736460","52.83149656325759","91.72552203909102","8549537","4414111","93.6864976888891","成長動能來自AI 伺服器液冷散熱系統市佔率持續攀升"
"115/04/11","115/3","3325","旭品","電腦及週邊設備業","59058","68115","112416","-13.296630698084122","-47.46477369769428","231001","300549","-23.14031988128392","-"
"115/04/11","115/3","3332","幸康","電子零組件業","164791","108487","143610","51.89930590762027","14.748972912749808","472392","396122","19.25416917010416","-"
"115/04/11","115/3","3339","泰谷","光電業","72697","61246","47185","18.69673121509976","54.068030094309634","204345","134203","52.265597639397036","115年03月加入子公司營收，較去年增加54.07%"
"115/04/11","115/3","3349","寶德","電腦及週邊設備業","23971","5638","26503","325.1684994678964","-9.553635437497642","61245","97357","-37.09235083250306","-"
"115/04/11","115/3","3354","律勝","電子零組件業","11291","7954","9912","41.953733970329395","13.912429378531073","28513","26109","9.207552951089662","-"
"115/04/11","115/3","3357","臺慶科","電子零組件業","655956","478253","585349","37.15669321467926","12.062376462588986","1735489","1559426","11.290243974385447","-"
"115/04/11","115/3","3360","尚立","電子通路業","672156","605552","515549","10.998890268713504","30.376744014632944","2313281","1345068","71.98245739248871","本月較去年同月增加50％以上,係客戶需求增加"
"115/04/11","115/3","3362","先進光","光電業","416114","262197","356941","58.70280743105375","16.577809778086575","1107793","1009823","9.701700198945757","-"
"115/04/11","115/3","3363","上詮","通信網路業","117274","128013","157864","-8.388991743026098","-25.712005270359295","381969","411403","-7.15454189687484","-"
"115/04/11","115/3","3372","典範","半導體業","114091","80726","85861","41.331169635557316","32.8787225865061","309683","227899","35.88607233906248","-"
"115/04/11","115/3","3373","熱映","其他電子業","32286","27395","36266","17.853622923891223","-10.974466442397839","93484","91608","2.047856082438215","-"
"115/04/11","115/3","3374","精材","半導體業","699498","562897","612263","24.267494763695666","14.247962068588173","1913716","1545411","23.832171506479504","-"
"115/04/11","115/3","3379","彬台","電機機械","32373","72091","95351","-55.094255871051864","-66.04859938542857","184353","273520","-32.599809885931556","主係本期設備銷售之銷貨收入較去年同期減少所致"
"115/04/11","115/3","3388","崇越電","電子零組件業","799740","488317","634270","63.77476106709371","26.0882589433522","2005983","1778542","12.788058983144621","-"
"115/04/11","115/3","3390","旭軟","電子零組件業","78457","30107","63730","160.59388182150332","23.108426172916992","211177","195002","8.294786720136203","-"
"115/04/11","115/3","3402","漢科","其他電子業","468495","446842","437411","4.84578441596806","7.1063599223613485","1372885","1241060","10.621968317406088","-"
"115/04/11","115/3","3426","台興","電機機械","56006","43973","70685","27.364519136743002","-20.766782202730425","146331","201814","-27.492146233660698","-"
"115/04/11","115/3","3430","奇鈦科","化學工業","201073","126959","115458","58.3763262155499","74.1525056730586","499180","379744","31.451714839470803","115年3月月營收較去年同期增加達50%以上，主係本公司光引發劑、抗氧化劑、紫外光吸收劑及光安定劑銷售皆較去年同期增加"
"115/04/11","115/3","3434","哲固","光電業","60692","30596","93366","98.36579945090861","-34.995608679819206","116171","228048","-49.05853153722023","-"
"115/04/11","115/3","3438","類比科","半導體業","66729","61022","87999","9.352364720920324","-24.170729212831965","198374","258078","-23.134091243732517","-"
"115/04/11","115/3","3441","聯一光電","光電業","51182","21392","36494","139.25766641735228","40.24771195264975","113335","91023","24.512485855223407","-"
"115/04/11","115/3","3444","利機","電子通路業","115331","96745","105819","19.211328750839836","8.988933934359615","315951","301151","4.914478118950294","-"
"115/04/11","115/3","3455","由田","光電業","34650","50371","211021","-31.210418693295747","-83.5798332867345","147174","363057","-59.462563729662286","本期營收較去年同期減少主係客戶機台安裝完工時點差異所致。"
"115/04/11","115/3","3465","進泰電子","其他電子業","130376","86077","196232","51.46438653763491","-33.56027559215622","337099","442613","-23.838884081579167","-"
"115/04/11","115/3","3466","德晉","通信網路業","46063","3104","5678","1383.9884020618556","711.2539626629094","51916","10566","391.34961196289987","AI事業部門業務啟動"
"115/04/11","115/3","3467","台灣精材","半導體業","62567","53298","49478","17.390896468910654","26.454181656493795","168561","153328","9.934910779505374","-"
"115/04/11","115/3","3479","安勤","電腦及週邊設備業","823725","599678","677871","37.361217186556786","21.516483224684343","2143821","1931412","10.997601754571267","-"
"115/04/11","115/3","3483","力致","電腦及週邊設備業","826384","455289","612319","81.50756991712956","34.95971870871229","2016480","1783491","13.063648765258698","-"
"115/04/11","115/3","3484","崧騰","電子零組件業","384178","305908","403693","25.586123932685645","-4.83411899636605","1078721","1127796","-4.351407524055769","-"
"115/04/11","115/3","3489","森寶","建材營造","79443","106982","33663","-25.741713559290346","135.99500935745476","271895","122204","122.4927170960034","主要係本公司100%投資之子公司營造收入較去年增加，致本月營收較去年同期成長136%。"
"115/04/11","115/3","3490","單井","光電業","17569","14902","20466","17.896926587035296","-14.155184207954656","48721","47722","2.093374125141444","-"
"115/04/11","115/3","3491","昇達科","通信網路業","328775","321988","241306","2.10784252829298","36.248166228771765","1020155","620099","64.51485972401181","由於低軌衛星產業需求明顯增長，年增131%、季增40%，此為115年第1季營收與去年同期比較增幅達到64.51%之主要因素。"
"115/04/11","115/3","3492","長盛","電子零組件業","65368","62128","76083","5.215039917589492","-14.083303760366968","196231","221264","-11.313634391496132","-"
"115/04/11","115/3","3498","陽程","其他電子業","75810","77675","29504","-2.4010299324106854","156.94821041214752","250818","141423","77.35304724125496","本月可完工案件較多所致"
"115/04/11","115/3","3499","環天科","通信網路業","25725","22993","31999","11.881877093028313","-19.606862714459826","60711","85538","-29.02452711075779","-"
"115/04/11","115/3","3508","位速","其他電子業","90192","34603","69925","160.6479207005173","28.983911333571683","227353","226775","0.25487818322125455","-"
"115/04/11","115/3","3511","矽瑪","電子零組件業","173726","112221","161068","54.807032551839676","7.858792559664241","466927","461773","1.1161328185060626","-"
"115/04/11","115/3","3512","皇龍","建材營造","11367","26575","207006","-57.226716839134525","-94.50885481580244","212880","707612","-69.91571652261409","本期建案完工交屋減少."
"115/04/11","115/3","3516","亞帝歐","光電業","95897","84704","63209","13.214251983377409","51.71415462987866","290817","220809","31.705229406410066","去年同期受光學膜產品客戶訂單需求減少影響，致營收基期較低；本期因新產品開發帶動訂單及出貨回升。"
"115/04/11","115/3","3520","華盈","電子零組件業","108380","64214","98475","68.77939390164138","10.058390454430059","305953","241386","26.74844440025519","-"
"115/04/11","115/3","3521","台鋼建設","建材營造","9112","125","15874","7189.6","-42.59795892654655","10438","17844","-41.504147052230444","POS商品內外銷累計較去年同期減少，建設事業累計較去年同期相同。"
"115/04/11","115/3","3522","御嵿","觀光餐旅","127396","172516","95310","-26.154095851978948","33.66488301332494","469396","402315","16.6737506680089","-"
"115/04/11","115/3","3523","迎輝","光電業","5701","4545","11567","25.434543454345434","-50.71323592980029","13219","29885","-55.76710724443701","售電:銷貨額$2,110,838;HC膜:銷貨額$1,853,756"
"115/04/11","115/3","3526","凡甲","電子零組件業","420753","230840","354161","82.2704037428522","18.802747902789974","1100013","924116","19.034082301356108","-"
